stars;text;title;totalScore
5;Maravilloso!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;Sch�n;Hofburg Wien;4,7
5;Historischer Ort;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Impresionante;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Arte storia e cultura;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Amazing place, a must see in Vienna;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr sch�n anzuschauen, interessante Geschichte;Hofburg Wien;4,7
4;Looks amazing from the outside. Didn't go inside.;Hofburg Wien;4,7
5;Va ser la resid�ncia dhiver dels hasburg.. Tot un imperi a Viena;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nimm dir Zeit. Bei Wienbesuch ein Muss;Hofburg Wien;4,7
4;"Attention � ne pas y aller pendant les heures de pointes.
Salles parfois satur�es par le nombre de visiteurs.";Hofburg Wien;4,7
5;????????? ???????? ??????? - ???????????? ?????????? ?????? ? ????????.  ???? ?????????? ???????? ????? ??????????? ?????????. ????? ?????????? ??????????, ???????????? ???????? ????????? ?????????????? ??????. ???? ???????? ?? ???????. ???? ????? 15 .;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Maravilloso, e hist�rico lugar. No te lo puedes perder.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Toller Garten;Hofburg Wien;4,7
5;"Nice historic place at the center of Vienna with amazing collections in the museums, (SiSi Museum, Imperial Apartments, the Imperial Treasury)

Buy ticket online including audio guide.

The entire site gave your the feeling of a tourist rip off spot. Definitely recommended.";Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;?????? ????? ??????, ????? ??????. ????? ??? ?? ????? ?????? ?? ????? ?????? ?????? ??? ???????. ???? ?????? ??? ?????? ?????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Beautiful!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Very nice;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nejlep�� za�itek;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Another highlight of Vienna. The Hofburg also contains the Viennese Riding School for the famous Lipizzaner horses. Be careful when buying tickets for any show at the school. The more expensive tickets are for shows when the horses actually perform. But you can also get tickets to shows where the horses are just exercised. These go on for several hours. Interesting for the first 30 mins and then Zzzzzzzz. You�re also barred from taking photos but it�s quite easy to avoid the photo-bouncers.c;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Belle endroit joli explication;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Indispensabile visitare questo luogo, denso di storia. Ben organizzato, ben tenuto, unici due nei di una esposizione davvero valida sono i gruppi, che formano dei tappi notevoli, e la scortesia e maleducazione di una parte del personale. � vero che ci sono dei maleducati tra i turisti, ma la maggioranza mi pare che non lo sia, per cui suggirerei di essere garbati nel normale interloquire. A parte ci� un bel tuffo nella storia e nel grande sfarzo imperiale, una mostra imponente di argenteria., stoviglie, candelabri e oggetti di ogni tipo, per poi passare alla visita degli appartamenti reali, ben descritta nelle audioguide, cos� come il personaggio di Sisi, per noi Sissi, presentata in modo ben differente rispetto ai film. Bellissimo!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;nice place;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Beautiful place!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Dla osob interesujacych sie historia;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;Went into the cafe for Sacha Torte, bit disappointed, however great surrounding.;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???? ?????????!;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;???????? ?????, ??????? ????????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Wspania?e miejsce gdzie splataj? si? historie Austrii i Polski. Z odpowiednim przewodnikiem a takim by?a p.Joanna p�?ka z Austrii pozna? mo?na histori? od podszewki opowiedziane z humorem. Polecam;Hofburg Wien;4,7
5;??????????? ???????? ????????, ? ??????????? ?? ???????? ????????????, ????????? ? ??????? ???????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
4;Very interesting place, but it some kind is same as Sch�nbrunner palace, so because of that i cant say that i am impressed with this place unfortunately :(;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Impressive building;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;luogo storico e meraviglia imperiale;Hofburg Wien;4,7
4;Es war wundersch�n und die Pferde ein Traum. Danke;Hofburg Wien;4,7
5;Amazing historical sight and of course a must see in the city of Vienna. Really big territory, so there are a lot of things to have a look at.;Hofburg Wien;4,7
5;Super;Hofburg Wien;4,7
5;Muzej i rezidencija;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Disfrute el contacto con la vida ordinaria de la monarqu�a de los Habsburgo recorriendo las estancias oficiales , dormitorios y tocadores ,  observando el lujo y escuchando los detalles de la vida de Sisi.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Carino, ma mi aspettavo qualcosa di pi�. Il prezzo � abbastanza giusto e � situato nel centro.;Hofburg Wien;4,7
3;???? ?? ???? ????. ????? ??? ???? ??????? ??????. ?????? ?? ???? ??? ????, ??? ????? ???? ??????? ????. ?????.;Hofburg Wien;4,7
5;A must see in Vienna. I would recommend to chose the museum's according to your preferences. It was breathtaking walking around and even the exterior.;Hofburg Wien;4,7
5;Podziwia?em z zewn?trz ale ka?da monumentalna budowl? w Wiedniu jest powalaj?ca.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Imponente!!!;Hofburg Wien;4,7
5;Pi?kna panorama;Hofburg Wien;4,7
4;nice area for tourist surround with beautiful building but too much of people;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sorprendente!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;???? ???????, ???? ??????????? ?? ??????, ??? ????????? ?? ?????????? ?????????? ?????????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;???? ???? ????? ?????? ??? ?????? ?? ????????? ??????? ??????? ??????? ..;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Sch�n;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Supersch�ner Ausflug gewesen.;Hofburg Wien;4,7
5;The building from the outside makes an amazing impression - large and decorative. I haven't had the opportunity to be inside, but it's probably still a thousand times more interesting.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;???????!;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
5;Csodas! Ki kell probalni a hintot!;Hofburg Wien;4,7
5;Nice;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;?????? ?????????? ?????.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;WIEN predivan grad sa krasnim muzejima.;Hofburg Wien;4,7
5;Muy bonito, muy recomendable;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr gepflegter wundersch�ner Ort der Geschichte. Das Sissi Museum ist sehenswert.;Hofburg Wien;4,7
5;???????? ?? ????. ? ?? ???? ?????;Hofburg Wien;4,7
1;Niet geweest.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Outside it's beautiful. Inside is not as impressive as other castles around Europe. But worth seeing of you have the time.;Hofburg Wien;4,7
4;Leider nur von au�en gesehen, aber auch so schon sehr beeindruckend.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr interessant;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Wundersch�n!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Very interesting to know about Princess Sisi;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Le mus�e  de Sissi ! Magnifique !;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Dove t giri c'� storia...Vienna, 1 citt� da visitare;Hofburg Wien;4,7
5;?????????? ???????!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Mi sono follemente innamorata della citt�, Delle persone, del cibo. Soprattutto ho amato Hofburg, per me visitarlo � stato la realizzazione di un sogno, amante della storia della vita della famosa Sissi,come sono, non potevo non visitarlo.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Lindo. Valeu cada centavo pago no ingresso.;Hofburg Wien;4,7
5;Bellissimo;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sicher einen Besuch wert;Hofburg Wien;4,7
3;?????? ?????????? ?? ????????? ?????? - ??????? ? ?????? ?????????? ????????. ??? ??? ?? ?? ? ??? ??????? ??????. ?? ??????? ????? ? ?????? ?? ??? ??????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;La triste favola di Sissi;Hofburg Wien;4,7
5;Una pasada de sitio con un bonito jard�n donde tumbarse y disfrutar.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Das war Wahnsinn zu sehen.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Beautiful Vienna;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Gepflegte Anlage mit Sissi Museum und Kaiser Appartement, Lipizzaner Schule;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Pretty much everything was closed on Tuesday.  Still as beautiful walk around the grounds.;Hofburg Wien;4,7
5;Enormous and really impressive from any angle.;Hofburg Wien;4,7
5;"Das Museum in der Hofburg besteht aus drei Museen. Im ersten Teil befindet sich die Silberkammer, in der haupts�chlich Geschirr und Besteck der Habsburger. Im zweiten Teil befindet sich das Sisi Museum. Hier wird das Leben der Kaiserin sehr detailliert vorgestellt. Im letzten Teil kommt man in die Kaiserappartments, also eines der ehemaligen Wohnsitze von Kaiser Franz und seine Sisi. Durch das gesamte Museum wird man durch einen Audioguide (mehrsprachig) gef�hrt.

Ich kann das Museum sehr empfehlen";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nice rooms;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Muss man sich ansehen.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Wundersch�n;Hofburg Wien;4,7
4;Beautiful, just like you'd imagine but very expensive.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Doporu?uji.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Bonito lugar;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;? ?????????? ????? ??? ???????? ????????? ?? 2 ????.  ??? ??????? ?? ????? ?? ????? ??? ??????????????? ??? ???? ????? ????? ?? ??????? (??? ?????? ??????) ??? ?????????????? ??????????? .   ???  ???? ? ????????? ???????? (???  Sch�nbrunn Palace  ?? ????? ??? ??????????? ???? ????????)  ??? ????????? ??????????? ????? ??? ??? ????? ??? ????????? ?? ?? ????? ??? ?????? ?????????? ???????.  ?????? ??????? ? ?????,  ??? ?? ??????? ???? ??????? ???? ?? ????. ? ??????????? ???? ????? ?? ?? ??????? ????????????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Magn�fico. Antiguidades rar�ssimas. Beleza incomuns.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Grandiose et magnifique. Cela vaut vraiment le d�tour, ne serait-ce que pour l'�cole espagnole d'�quitation.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Ein Muss.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Magn�fico;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;?????????????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Incre�ble este palacio. Merece la pena la visita para conocer la historia de Sisi;Hofburg Wien;4,7
5;?????? ??????!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Que de monde ! que de photos ! Que de selfies ! Puis Sissimania... Voir les appartements m�me si certains fauteuils auraient besoin d'�tre restaur�s... FJ doit se retourner dans sa tombe...;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;Wonderful history well restored;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr Sehenswert;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Muito interessante saber como viveu a Imperatiz Sissi e como ela era;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;My fav. Place;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr sch�nw Details.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Erste Sahne;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Uno m�s de los imprresionantes monumentos de viena que son una maravilla;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Super guter Eisbecher Erdbeer- und Nougateis erg�nzen sich vorz�glich dazu frische Erdbeeren mit Sahne, vollkommener Genuss. Bedienung freundlich.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Mister;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????? ??????. ???????? ??????. ?????????? ?????????. ????????????? ?????.;Hofburg Wien;4,7
5;Impresionante;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Precioso, lastima que solo puedes ver una parte;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Gran lugar para conocer!;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Wundersch�n   Mein Wien;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Lovely place for a visit;Hofburg Wien;4,7
5;Majestuoso;Hofburg Wien;4,7
5;Sehr sch�ner historischer Platz, hier gibt es viel zu sehen. Sissi Museum, Schatzkammer,Nationalbibliothek,und vieles mehr.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Piekne;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Verry beautiful in good weather;Hofburg Wien;4,7
4;"� interessante conoscere la verit� sulla dolce Sissi che tanto ci fa sognare;inoltre svela quanta tristezza si cela dietro il fasto.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Warto odwiedzi? to miejsce w przypadku pobytu w Wiedniu. Monumentalna architektura, blisko?? historycznej Szko?y Je?dzieckiej dla fan�w tego typu aktywno?ci.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;"impresionante!! como tambi�n lo es la biblioteca nacional, igual de imponente.La recomiendo creo q eran 8�.
Parte negativa del palacio y aposentos de Sisi que  hab�a demasiada gente (les interesa ganar dinero a toda costa)tendr�an que controlar eso de alg�n  modo entrando  por grupos con un n�mero concreto de personas cada hora o gestionar el acceso del n�mero de personas de alg�n  modo m�s eficaz, el calor que hace dentro es insoportable,�es un horno! (ponen ventiladores  en algunas salas pero es insuficiente).En algunos tramos  realmente agobiante. �qu� tal un poquito de aire acondicionado y gesti�n de visitantes por horas?
M�s agobiados que el cors� de Sisi!!";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Tarihi g�zel eski yap?lar mevcut;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;El Palacio Imperial  de Hofgurg, forma parte de un conjunto de magn�ficos edificios. El Palacio por fuera es majestuoso. Y por dentro se centra mucho en la vida de Sis�. Fu� Palacio Residencia de los Emperadores. El Palacio es Patrimonio de la Humanidad de la Unesco desde 1.996.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Super;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Photo shows the hall where the horses perform.;Hofburg Wien;4,7
5;Hermosas las exposiciones;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;????? ????? ????????. ?? ??????, ???? ??????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ein wunderbarer Platz!!;Hofburg Wien;4,7
3;Siamo tornati dopo 18 anni dalla nostra prima vista . Rispetto all�allenamento originari, quello attuale � troppo �artificiale� nel senso che ha snaturato l�atmosfera asburgica che respirammo nel 2000;Hofburg Wien;4,7
4;Wie in einer anderen Welt;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Super;Hofburg Wien;4,7
5;Sehr nett;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;????????????? ?????????? ??????? ? ???? ???????????? ????? ??? ??????? ???????????? ???????????. ?? ?? ?????????? ????????????? ???????????? ???????, ??????????? ? ?????? ???????, ? ??? ??????? ?????? ???????? , ????? ????????? 2 ?????????? ?????. ????? ???? ??????????? ???????? ????????? ??????: ????? ???? ( ????????????? ????? ? ????? ??????) , ???????????? ?????????? ??????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Der Marmorsaal im Forum von der Hofburg ist einfach wundersch�n;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;POR;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Grande,  ben curato;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;????????. ?? ????????.  ??? ?? ???? ? ???. ??? ????;Hofburg Wien;4,7
4;?????????, ?????????? ???????????, ???????????? ?????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;?????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Vale mucho la pena verlo tanto por fuera como por dentro.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;??? ?? ???? ????? ?;Hofburg Wien;4,7
5;Stunning architecture;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;The Hofburg was the power-house of the Austrian empire.�In the open spaces you come across many attractions from President�s office to the National Library.;Hofburg Wien;4,7
5;???? ??? ??????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Molto bella;Hofburg Wien;4,7
4;Ein wundersch�nes und riesiges Geb�ude. Man kann innerhalb kurzer Zeit gar nicht seine eigentlich Gr��e wahrnehmen. Gef�llt mit so vielen verschieden Attraktionen.;Hofburg Wien;4,7
5;Super polecam;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Great place to wander around. Don't think all those horses a good idea.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Grande espacioso bonito;Hofburg Wien;4,7
4;Good.;Hofburg Wien;4,7
5;Tappa obbligata per chi visita Vienna, sempre bellissimo luogo;Hofburg Wien;4,7
5;The dome is so majestic and beautiful, the best view is in the evening;Hofburg Wien;4,7
5;Got To Be seen...breath taking... choose your tours after looking at All options.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Fantastic;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;A historical place to see;Hofburg Wien;4,7
5;???? ???? ?;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
2;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Geweldig;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Wundersch�n. Man wei� gar nicht, wo man hingehen soll...;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
